InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
INV101766,P1006,Headphones,5,2023-01-26,338.33,10123,Netherlands,1691.6499999999999
INV101767,P1007,Laptop,5,2023-12-18,446.18,10097,Germany,2230.9
INV101768,P1008,Backpack,2,2023-01-12,402.92,10189,Spain,805.84
INV101769,P1009,Charger,5,2023-03-13,96.1,10128,Netherlands,480.5
INV101770,P1010,Keyboard,4,2023-05-13,151.48,10002,France,605.92
INV101771,P1011,Keyboard,1,2023-04-16,359.94,10197,United Kingdom,359.94
INV101772,P1012,Mouse,3,2023-08-08,46.71,10123,Italy,140.13
INV101773,P1013,Mouse,1,2023-06-26,406.87,10192,France,406.87
INV101774,P1014,Keyboard,5,2023-10-09,360.86,10053,France,1804.3000000000002
INV101775,P1015,Phone Case,4,2023-05-13,366.16,10026,United Kingdom,1464.64
INV101776,P1016,Keyboard,7,2023-01-22,54.62,10103,United Kingdom,382.34
INV101777,P1017,Headphones,5,2023-09-26,360.29,10189,Spain,1801.45
INV101778,P1018,Charger,4,2023-06-10,341.51,10151,Norway,1366.04
INV101779,P1019,Monitor,2,2023-04-17,416.31,10027,Norway,832.62
INV101780,P1000,Smartwatch,4,2023-10-06,25.59,10089,Norway,102.36
INV101781,P1001,Phone Case,2,2023-12-19,16.44,10103,Germany,32.88
INV101782,P1002,Keyboard,8,2023-08-23,189.64,10040,Netherlands,1517.12
INV101783,P1003,Headphones,3,2023-01-18,78.65,10135,France,235.95000000000002
INV101784,P1004,Keyboard,9,2023-08-30,281.4,10062,Spain,2532.6
INV101785,P1005,Keyboard,4,2023-04-27,459.09,10020,France,1836.36
INV101786,P1006,Monitor,6,2023-10-13,198.78,10186,Spain,1192.68
INV101787,P1007,Phone Case,5,2023-10-09,423.25,10027,Netherlands,2116.25
INV101788,P1008,Mouse,1,2023-05-24,5.12,10088,Norway,5.12
INV101789,P1009,Phone Case,9,2023-07-24,88.41,10103,Spain,795.6899999999999
INV101790,P1010,Keyboard,1,2023-02-08,20.06,10130,Spain,20.06
INV101791,P1011,Charger,8,2023-06-03,167.43,10119,France,1339.44
INV101792,P1012,Headphones,9,2023-06-25,454.55,10133,Norway,4090.9500000000003
INV101793,P1013,Smartwatch,9,2023-08-29,52.99,10141,Germany,476.91
INV101794,P1014,Mouse,1,2023-05-14,305.17,10051,France,305.17
INV101795,P1015,Keyboard,2,2023-02-15,228.49,10044,Spain,456.98
INV101796,P1016,Headphones,1,2023-02-19,469.54,10048,Netherlands,469.54
INV101797,P1017,Laptop,2,2023-06-15,65.65,10139,Italy,131.3
INV101798,P1018,Keyboard,8,2023-04-16,109.95,10001,France,879.6
INV101799,P1019,Headphones,5,2023-08-04,19.62,10150,Spain,98.10000000000001
INV101800,P1000,Charger,7,2023-05-26,219.8,10050,France,1538.6000000000001
INV101801,P1001,Mouse,2,2023-03-13,142.53,10157,Netherlands,285.06
INV101802,P1002,Phone Case,8,2023-11-26,435.6,10049,United Kingdom,3484.8
INV101803,P1003,Headphones,6,2023-09-30,304.45,10183,Italy,1826.6999999999998
INV101804,P1004,Backpack,8,2023-09-04,308.97,10186,France,2471.76
INV101805,P1005,Laptop,1,2023-07-05,268.3,10183,Netherlands,268.3
INV101806,P1006,Laptop,1,2023-03-11,50.47,10004,France,50.47
INV101807,P1007,Backpack,7,2023-05-30,225.28,10059,United Kingdom,1576.96
INV101808,P1008,Phone Case,8,2023-09-03,499.76,10049,Norway,3998.08
INV101809,P1009,Phone Case,3,2023-09-19,418.44,10106,France,1255.32
INV101810,P1010,Mouse,5,2023-01-26,447.26,10151,Italy,2236.3
INV101811,P1011,Laptop,1,2023-05-20,412.5,10039,Norway,412.5
INV101812,P1012,Laptop,7,2023-04-09,56.01,10161,United Kingdom,392.07
INV101813,P1013,Monitor,5,2023-10-05,117.59,10103,United Kingdom,587.95
INV101814,P1014,Charger,8,2023-02-20,6.55,10199,Germany,52.4
INV101815,P1015,Keyboard,8,2023-05-31,155.24,10088,Spain,1241.92
INV101816,P1016,Headphones,9,2023-04-14,58.76,10189,Norway,528.84
INV101817,P1017,Smartwatch,7,2023-03-30,239.03,10186,France,1673.21
INV101818,P1018,Backpack,1,2023-05-21,340.18,10139,Norway,340.18
INV101819,P1019,Laptop,3,2023-08-01,437.88,10013,Italy,1313.6399999999999
INV101820,P1000,Laptop,8,2023-08-21,375.86,10112,Spain,3006.88
INV101821,P1001,Headphones,3,2023-07-02,469.6,10014,Spain,1408.8000000000002
INV101822,P1002,Backpack,8,2023-09-08,31.68,10107,Germany,253.44
INV101823,P1003,Headphones,1,2023-01-09,11.03,10032,Germany,11.03
INV101824,P1004,Backpack,5,2023-03-20,332.36,10121,Norway,1661.8000000000002
INV101825,P1005,Keyboard,4,2023-02-21,148.23,10036,United Kingdom,592.92
INV101826,P1006,Keyboard,5,2023-09-26,130.48,10150,Germany,652.4
INV101827,P1007,Monitor,8,2023-08-14,168.79,10070,Germany,1350.32
INV101828,P1008,Keyboard,4,2023-02-20,138.55,10121,France,554.2
INV101829,P1009,Smartwatch,4,2023-07-05,258.16,10146,Italy,1032.64
INV101830,P1010,Laptop,3,2023-02-03,222.87,10120,Italy,668.61
INV101831,P1011,Headphones,7,2023-10-18,258.65,10163,France,1810.5499999999997
INV101832,P1012,Mouse,3,2023-08-18,337.99,10013,Norway,1013.97
INV101833,P1013,Keyboard,3,2023-05-11,196.63,10123,Spain,589.89
INV101834,P1014,Backpack,5,2023-04-30,129.4,10147,France,647.0
INV101835,P1015,Keyboard,5,2023-11-22,87.27,10130,Spain,436.34999999999997
INV101836,P1016,Phone Case,6,2023-09-04,177.99,10038,Netherlands,1067.94
INV101837,P1017,Laptop,8,2023-07-11,372.19,10057,Germany,2977.52
INV101838,P1018,Laptop,6,2023-11-19,379.57,10110,France,2277.42
INV101839,P1019,Monitor,1,2023-07-29,335.12,10136,Italy,335.12
INV101840,P1000,Keyboard,8,2023-04-13,120.84,10159,United Kingdom,966.72
INV101841,P1001,Charger,8,2023-11-25,296.1,10061,Germany,2368.8
INV101842,P1002,Phone Case,9,2023-05-13,287.49,10061,France,2587.41
INV101843,P1003,Smartwatch,9,2023-11-19,244.71,10184,Spain,2202.39
INV101844,P1004,Laptop,2,2023-05-19,277.24,10080,Italy,554.48
INV101845,P1005,Monitor,2,2023-05-01,248.44,10064,United Kingdom,496.88
INV101846,P1006,Monitor,3,2023-04-04,284.9,10020,Spain,854.6999999999999
INV101847,P1007,Keyboard,1,2023-05-09,359.18,10182,Germany,359.18
INV101848,P1008,Laptop,4,2023-04-01,59.27,10161,France,237.08
INV101849,P1009,Smartwatch,4,2023-04-02,376.06,10061,Spain,1504.24
INV101850,P1010,Phone Case,9,2023-03-04,72.26,10091,Italy,650.34
INV101851,P1011,Laptop,9,2023-01-29,37.98,10192,Germany,341.82
INV101852,P1012,Phone Case,9,2023-07-29,488.16,10087,France,4393.4400000000005
INV101853,P1013,Smartwatch,7,2023-01-12,478.71,10092,Germany,3350.97
INV101854,P1014,Charger,2,2023-11-29,34.92,10102,Spain,69.84
INV101855,P1015,Headphones,5,2023-10-24,224.41,10189,Germany,1122.05
INV101856,P1016,Laptop,4,2023-05-10,97.19,10041,France,388.76
INV101857,P1017,Laptop,8,2023-10-20,245.25,10069,Norway,1962.0
INV101858,P1018,Monitor,2,2023-06-22,415.94,10122,Italy,831.88
INV101859,P1019,Mouse,6,2023-07-27,475.55,10089,Netherlands,2853.3
INV101860,P1000,Headphones,5,2023-01-24,318.96,10026,Spain,1594.8
INV101861,P1001,Phone Case,2,2023-04-09,180.18,10081,Germany,360.36
INV101862,P1002,Phone Case,1,2023-12-22,303.65,10001,Germany,303.65
INV101863,P1003,Backpack,8,2023-05-19,159.44,10161,Netherlands,1275.52
INV101864,P1004,Charger,2,2023-11-10,455.36,10156,United Kingdom,910.72
INV101865,P1005,Smartwatch,7,2023-06-23,435.85,10008,Italy,3050.9500000000003
INV101866,P1006,Laptop,9,2023-01-29,281.32,10061,Germany,2531.88
INV101867,P1007,Mouse,9,2023-05-23,165.78,10129,Spain,1492.02
INV101868,P1008,Smartwatch,8,2023-11-12,150.23,10027,Netherlands,1201.84
INV101869,P1009,Phone Case,9,2023-12-17,21.54,10189,Norway,193.85999999999999
INV101870,P1010,Phone Case,2,2023-02-11,408.83,10188,Italy,817.66
INV101871,P1011,Phone Case,6,2023-10-26,227.94,10189,Norway,1367.6399999999999
INV101872,P1012,Mouse,4,2023-07-27,165.94,10130,Spain,663.76
INV101873,P1013,Smartwatch,4,2023-11-26,238.2,10057,United Kingdom,952.8
INV101874,P1014,Monitor,5,2023-07-11,410.28,10001,Italy,2051.3999999999996
INV101875,P1015,Charger,3,2023-06-09,66.68,10035,Netherlands,200.04000000000002
INV101876,P1016,Mouse,1,2023-03-05,429.54,10111,United Kingdom,429.54
INV101877,P1017,Headphones,8,2023-08-31,449.27,10092,United Kingdom,3594.16
INV101878,P1018,Headphones,5,2023-09-15,473.62,10041,Netherlands,2368.1
INV101879,P1019,Charger,3,2023-06-01,201.76,10000,Norway,605.28
INV101880,P1000,Laptop,7,2023-08-03,112.48,10053,Germany,787.36
INV101881,P1001,Monitor,7,2023-11-18,189.95,10088,Norway,1329.6499999999999
INV101882,P1002,Phone Case,1,2023-06-15,169.79,10001,Norway,169.79
INV101883,P1003,Smartwatch,9,2023-01-31,92.2,10052,United Kingdom,829.8000000000001
INV101884,P1004,Backpack,2,2023-08-20,305.6,10069,Italy,611.2
INV101885,P1005,Keyboard,5,2023-10-09,240.93,10086,Spain,1204.65
INV101886,P1006,Mouse,5,2023-01-29,433.52,10189,Germany,2167.6
INV101887,P1007,Headphones,8,2023-07-14,20.89,10128,Spain,167.12
INV101888,P1008,Phone Case,8,2023-11-30,323.71,10053,Germany,2589.68
INV101889,P1009,Headphones,7,2023-09-13,382.66,10050,Germany,2678.6200000000003
INV101890,P1010,Backpack,7,2023-10-08,380.95,10147,France,2666.65
INV101891,P1011,Phone Case,6,2023-10-31,443.61,10112,Norway,2661.66
INV101892,P1012,Backpack,6,2023-11-17,365.87,10039,United Kingdom,2195.2200000000003
INV101893,P1013,Headphones,9,2023-11-19,464.27,10156,Italy,4178.43
INV101894,P1014,Laptop,6,2023-12-12,169.67,10050,France,1018.02
INV101895,P1015,Mouse,2,2023-10-21,254.09,10196,Norway,508.18
INV101896,P1016,Smartwatch,2,2023-03-28,11.97,10159,Netherlands,23.94
INV101897,P1017,Keyboard,5,2023-05-29,8.44,10089,Germany,42.199999999999996
INV101898,P1018,Backpack,4,2023-09-06,123.86,10040,France,495.44
INV101899,P1019,Smartwatch,2,2023-11-17,54.9,10102,Netherlands,109.8
INV101900,P1000,Headphones,3,2023-10-10,133.8,10197,France,401.40000000000003
INV101901,P1001,Smartwatch,7,2023-12-28,92.64,10194,Netherlands,648.48
INV101902,P1002,Mouse,8,2023-07-17,19.12,10170,Norway,152.96
INV101903,P1003,Charger,6,2023-02-13,455.11,10129,Germany,2730.66
INV101904,P1004,Phone Case,5,2023-12-22,9.07,10034,Germany,45.35
INV101905,P1005,Charger,1,2023-01-28,369.36,10164,Spain,369.36
INV101906,P1006,Mouse,8,2023-01-17,80.31,10147,Norway,642.48
INV101907,P1007,Monitor,3,2023-05-07,456.55,10047,United Kingdom,1369.65
INV101908,P1008,Laptop,6,2023-06-17,446.93,10023,Italy,2681.58
INV101909,P1009,Smartwatch,3,2023-09-01,328.68,10092,Norway,986.04
INV101910,P1010,Backpack,7,2023-03-17,337.76,10171,United Kingdom,2364.3199999999997
INV101911,P1011,Laptop,7,2023-08-19,7.64,10088,United Kingdom,53.48
INV101912,P1012,Phone Case,9,2023-07-23,492.51,10047,France,4432.59
INV101913,P1013,Headphones,5,2023-09-05,439.53,10174,Germany,2197.6499999999996
INV101914,P1014,Monitor,8,2023-10-29,448.08,10051,Germany,3584.64
INV101915,P1015,Backpack,8,2023-08-02,331.33,10047,France,2650.64
INV101916,P1016,Backpack,1,2023-08-03,175.67,10189,Italy,175.67
INV101917,P1017,Smartwatch,5,2023-06-07,447.36,10063,France,2236.8
INV101918,P1018,Laptop,3,2023-03-10,149.3,10187,United Kingdom,447.90000000000003
INV101919,P1019,Phone Case,1,2023-03-26,283.54,10106,Spain,283.54
INV101920,P1000,Backpack,4,2023-09-24,54.37,10138,Netherlands,217.48
INV101921,P1001,Phone Case,8,2023-03-10,461.37,10177,Germany,3690.96
INV101922,P1002,Charger,3,2023-04-09,74.68,10038,Netherlands,224.04000000000002
INV101923,P1003,Mouse,2,2023-12-13,116.32,10039,Italy,232.64
INV101924,P1004,Smartwatch,9,2023-08-04,281.28,10052,France,2531.5199999999995
INV101925,P1005,Smartwatch,5,2023-06-10,383.23,10167,Italy,1916.15
INV101926,P1006,Keyboard,7,2023-04-04,311.58,10098,Italy,2181.06
INV101927,P1007,Laptop,2,2023-06-23,119.91,10039,Germany,239.82
INV101928,P1008,Laptop,9,2023-06-14,5.47,10158,Spain,49.23
INV101929,P1009,Smartwatch,9,2023-04-25,379.79,10147,Germany,3418.11
INV101930,P1010,Headphones,4,2023-08-08,492.68,10115,Norway,1970.72
INV101931,P1011,Backpack,4,2023-01-31,405.91,10038,France,1623.64
INV101932,P1012,Headphones,6,2023-01-11,232.8,10146,France,1396.8000000000002
INV101933,P1013,Keyboard,6,2023-12-09,452.36,10123,Italy,2714.16
INV101934,P1014,Headphones,1,2023-05-10,207.87,10106,Germany,207.87
INV101935,P1015,Phone Case,9,2023-04-15,264.84,10062,France,2383.56
INV101936,P1016,Mouse,2,2023-01-27,241.18,10047,France,482.36
INV101937,P1017,Charger,5,2023-08-15,226.57,10099,Spain,1132.85
INV101938,P1018,Keyboard,9,2023-01-02,388.72,10103,France,3498.4800000000005
INV101939,P1019,Phone Case,4,2023-12-25,265.75,10041,Netherlands,1063.0
INV101940,P1000,Headphones,3,2023-04-11,161.77,10150,Netherlands,485.31000000000006
INV101941,P1001,Mouse,7,2023-01-21,132.79,10162,France,929.53
INV101942,P1002,Laptop,6,2023-02-27,23.68,10150,France,142.07999999999998
INV101943,P1003,Laptop,8,2023-06-29,293.68,10121,Germany,2349.44
INV101944,P1004,Backpack,3,2023-12-07,118.83,10110,United Kingdom,356.49
INV101945,P1005,Monitor,5,2023-12-15,78.33,10102,Italy,391.65
INV101946,P1006,Monitor,4,2023-01-20,328.65,10120,United Kingdom,1314.6
INV101947,P1007,Keyboard,4,2023-09-12,342.2,10089,France,1368.8
INV101948,P1008,Charger,4,2023-11-13,377.32,10179,Germany,1509.28
INV101949,P1009,Backpack,8,2023-02-07,254.27,10178,Norway,2034.16
INV101950,P1010,Monitor,6,2023-05-28,447.56,10039,Spain,2685.36
INV101951,P1011,Backpack,3,2023-01-25,468.49,10087,France,1405.47
INV101952,P1012,Headphones,5,2023-05-01,404.65,10185,United Kingdom,2023.25
INV101953,P1013,Phone Case,6,2023-01-26,319.62,10119,France,1917.72
INV101954,P1014,Mouse,5,2023-06-18,155.34,10058,Germany,776.7
INV101955,P1015,Backpack,6,2023-11-19,491.56,10098,Netherlands,2949.36
INV101956,P1016,Keyboard,8,2023-08-13,140.7,10133,Germany,1125.6
INV101957,P1017,Charger,7,2023-01-01,105.32,10050,Italy,737.24
INV101958,P1018,Laptop,5,2023-11-03,223.87,10091,Norway,1119.35
INV101959,P1019,Keyboard,6,2023-09-18,33.14,10011,United Kingdom,198.84
INV101960,P1000,Keyboard,4,2023-01-13,489.35,10034,Spain,1957.4
INV101961,P1001,Smartwatch,9,2023-02-17,296.27,10044,Italy,2666.43
INV101962,P1002,Smartwatch,4,2023-11-09,280.69,10043,Spain,1122.76
INV101963,P1003,Keyboard,1,2023-10-18,329.62,10120,Spain,329.62
INV101964,P1004,Laptop,7,2023-11-28,251.03,10094,Italy,1757.21
INV101965,P1005,Phone Case,7,2023-04-04,20.87,10159,Norway,146.09
INV101966,P1006,Charger,4,2023-09-18,308.09,10128,Spain,1232.36
INV101967,P1007,Charger,3,2023-10-05,359.51,10182,Spain,1078.53
INV101968,P1008,Headphones,8,2023-12-25,211.29,10138,Spain,1690.32
INV101969,P1009,Laptop,5,2023-07-24,379.86,10062,United Kingdom,1899.3000000000002
INV101970,P1010,Laptop,7,2023-07-04,117.37,10197,United Kingdom,821.59
INV101971,P1011,Headphones,4,2023-06-24,114.53,10050,Norway,458.12
INV101972,P1012,Mouse,4,2023-11-05,84.9,10014,United Kingdom,339.6
INV101973,P1013,Charger,8,2023-03-10,189.14,10088,Norway,1513.12
INV101974,P1014,Smartwatch,8,2023-04-14,424.27,10171,Spain,3394.16
INV101975,P1015,Phone Case,2,2023-09-03,414.82,10197,Norway,829.64
INV101976,P1016,Mouse,2,2023-06-10,194.5,10157,Norway,389.0
INV101977,P1017,Headphones,3,2023-07-19,296.61,10103,United Kingdom,889.83
INV101978,P1018,Headphones,3,2023-08-04,361.8,10088,Spain,1085.4
INV101979,P1019,Monitor,1,2023-07-31,124.4,10141,France,124.4
INV101980,P1000,Laptop,3,2023-01-16,88.23,10166,Germany,264.69
INV101981,P1001,Keyboard,6,2023-11-28,486.19,10122,Germany,2917.14
INV101982,P1002,Monitor,8,2023-07-24,310.69,10053,Spain,2485.52
INV101983,P1003,Phone Case,6,2023-12-31,490.8,10059,France,2944.8
INV101984,P1004,Keyboard,5,2023-02-08,172.19,10139,France,860.95
INV101985,P1005,Phone Case,4,2023-03-30,353.0,10112,Netherlands,1412.0
INV101986,P1006,Monitor,3,2023-09-13,115.19,10160,Norway,345.57
INV101987,P1007,Laptop,4,2023-09-11,134.29,10095,Italy,537.16
INV101988,P1008,Smartwatch,7,2023-08-04,258.39,10150,United Kingdom,1808.73
INV101989,P1009,Backpack,1,2023-10-30,163.21,10080,United Kingdom,163.21
INV101990,P1010,Laptop,7,2023-06-21,87.97,10129,Netherlands,615.79
INV101991,P1011,Laptop,1,2023-05-17,135.13,10100,United Kingdom,135.13
INV101992,P1012,Phone Case,2,2023-06-27,22.7,10036,Germany,45.4
INV101993,P1013,Phone Case,4,2023-03-18,353.69,10115,France,1414.76
INV101994,P1014,Mouse,1,2023-07-07,248.6,10003,United Kingdom,248.6
INV101995,P1015,Keyboard,9,2023-01-15,51.65,10050,Spain,464.84999999999997
INV101996,P1016,Headphones,6,2023-10-19,89.99,10011,France,539.9399999999999
INV101997,P1017,Charger,1,2023-11-15,55.75,10097,Germany,55.75
INV101998,P1018,Laptop,1,2023-11-21,308.23,10099,Norway,308.23
INV101999,P1019,Mouse,6,2023-08-02,51.63,10100,Germany,309.78000000000003
INV102000,P1000,Phone Case,4,2023-07-27,378.37,10122,Germany,1513.48
INV102001,P1001,Monitor,4,2023-06-18,15.15,10013,Norway,60.6
INV102002,P1002,Smartwatch,6,2023-11-26,128.44,10047,France,770.64
INV102003,P1003,Headphones,7,2023-10-07,445.88,10130,United Kingdom,3121.16
INV102004,P1004,Monitor,9,2023-11-01,360.67,10063,Netherlands,3246.03
INV102005,P1005,Laptop,5,2023-05-26,41.12,10038,Germany,205.6
INV102006,P1006,Keyboard,9,2023-09-20,411.46,10002,Norway,3703.14
INV102007,P1007,Mouse,4,2023-01-04,249.05,10061,Norway,996.2
INV102008,P1008,Mouse,2,2023-03-31,424.16,10034,Germany,848.32
INV102009,P1009,Phone Case,3,2023-03-01,302.37,10159,United Kingdom,907.11
INV102010,P1010,Headphones,1,2023-11-07,342.51,10198,France,342.51
INV102011,P1011,Keyboard,6,2023-01-16,496.78,10036,Spain,2980.68
INV102012,P1012,Backpack,6,2023-08-15,120.01,10098,United Kingdom,720.0600000000001
INV102013,P1013,Backpack,1,2023-01-29,313.85,10014,France,313.85
INV102014,P1014,Charger,3,2023-05-31,232.86,10189,United Kingdom,698.58
INV102015,P1015,Phone Case,5,2023-09-02,24.53,10194,Netherlands,122.65
INV102016,P1016,Phone Case,3,2023-09-27,12.16,10047,Netherlands,36.480000000000004
INV102017,P1017,Monitor,3,2023-03-20,64.02,10134,Netherlands,192.06
INV102018,P1018,Charger,3,2023-10-16,326.3,10121,France,978.9000000000001
INV102019,P1019,Keyboard,5,2023-06-02,285.75,10189,France,1428.75
INV102020,P1000,Keyboard,5,2023-10-04,278.95,10065,Norway,1394.75
INV102021,P1001,Charger,4,2023-10-06,20.77,10123,United Kingdom,83.08
INV102022,P1002,Phone Case,1,2023-02-26,237.3,10134,Spain,237.3
INV102023,P1003,Smartwatch,5,2023-07-05,462.69,10014,Norway,2313.45
INV102024,P1004,Mouse,5,2023-04-03,201.81,10072,Germany,1009.05
INV102025,P1005,Phone Case,4,2023-10-03,314.34,10191,Italy,1257.36
INV102026,P1006,Laptop,6,2023-06-07,391.01,10187,United Kingdom,2346.06
INV102027,P1007,Smartwatch,4,2023-10-02,393.04,10099,Germany,1572.16
INV102028,P1008,Headphones,7,2023-06-30,262.04,10035,Netherlands,1834.2800000000002
INV102029,P1009,Headphones,7,2023-12-25,429.69,10133,United Kingdom,3007.83
INV102030,P1010,Mouse,2,2023-03-18,198.73,10184,Germany,397.46
INV102031,P1011,Headphones,3,2023-05-31,444.9,10088,United Kingdom,1334.6999999999998
INV102032,P1012,Smartwatch,1,2023-08-26,123.91,10133,France,123.91
INV102033,P1013,Headphones,8,2023-10-16,143.71,10161,France,1149.68
INV102034,P1014,Mouse,9,2023-08-19,31.29,10011,Spain,281.61
INV102035,P1015,Headphones,4,2023-01-18,398.81,10062,United Kingdom,1595.24
INV102036,P1016,Phone Case,6,2023-03-14,211.44,10043,Netherlands,1268.6399999999999
INV102037,P1017,Backpack,9,2023-07-08,118.41,10146,Spain,1065.69
INV102038,P1018,Phone Case,6,2023-01-17,119.74,10106,United Kingdom,718.4399999999999
INV102039,P1019,Keyboard,9,2023-01-19,451.19,10119,Italy,4060.71
INV102040,P1000,Smartwatch,4,2023-08-07,417.79,10189,Germany,1671.16
INV102041,P1001,Keyboard,8,2023-11-22,279.0,10088,France,2232.0
INV102042,P1002,Laptop,9,2023-04-30,309.97,10089,Netherlands,2789.7300000000005
INV102043,P1003,Charger,4,2023-04-11,239.79,10050,Spain,959.16
INV102044,P1004,Keyboard,5,2023-02-03,198.87,10129,United Kingdom,994.35
INV102045,P1005,Monitor,8,2023-03-25,458.16,10171,France,3665.28
INV102046,P1006,Charger,6,2023-07-15,67.18,10169,Italy,403.08000000000004
INV102047,P1007,Backpack,7,2023-11-26,212.13,10047,Spain,1484.9099999999999
INV102048,P1008,Mouse,3,2023-07-21,175.56,10198,United Kingdom,526.6800000000001
INV102049,P1009,Monitor,7,2023-12-10,251.58,10151,Norway,1761.0600000000002
INV102050,P1010,Monitor,8,2023-12-07,231.53,10061,United Kingdom,1852.24
INV102051,P1011,Backpack,6,2023-01-11,261.85,10189,Spain,1571.1000000000001
INV102052,P1012,Phone Case,9,2023-12-13,74.26,10083,France,668.34
INV102053,P1013,Headphones,6,2023-08-06,259.01,10160,United Kingdom,1554.06
INV102054,P1014,Keyboard,9,2023-09-10,125.0,10115,Italy,1125.0
INV102055,P1015,Headphones,4,2023-08-10,96.24,10061,Netherlands,384.96
INV102056,P1016,Headphones,8,2023-03-21,37.09,10116,France,296.72
INV102057,P1017,Laptop,4,2023-01-07,382.51,10052,United Kingdom,1530.04
INV102058,P1018,Keyboard,2,2023-09-29,216.58,10059,Netherlands,433.16
INV102059,P1019,Phone Case,9,2023-08-15,315.19,10103,Germany,2836.71
INV102060,P1000,Laptop,5,2023-01-16,365.16,10184,Italy,1825.8000000000002
INV102061,P1001,Phone Case,4,2023-01-12,341.26,10177,France,1365.04
INV102062,P1002,Monitor,2,2023-10-18,237.9,10130,Norway,475.8
INV102063,P1003,Charger,1,2023-08-29,197.01,10189,France,197.01
INV102064,P1004,Charger,7,2023-01-21,191.1,10129,France,1337.7
INV102065,P1005,Laptop,6,2023-06-27,321.82,10186,France,1930.92
INV102066,P1006,Mouse,2,2023-08-16,249.92,10130,Germany,499.84
INV102067,P1007,Backpack,8,2023-09-30,425.32,10069,France,3402.56
INV102068,P1008,Keyboard,4,2023-10-15,437.98,10130,United Kingdom,1751.92
INV102069,P1009,Smartwatch,8,2023-10-24,89.43,10041,France,715.44
INV102070,P1010,Monitor,7,2023-05-14,72.44,10040,France,507.08
INV102071,P1011,Laptop,5,2023-10-10,317.05,10083,Norway,1585.25
INV102072,P1012,Smartwatch,8,2023-06-02,154.11,10133,France,1232.88
INV102073,P1013,Backpack,9,2023-03-07,14.19,10156,Netherlands,127.71
